file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,103,html,1209784a,Jackie Wang,2025-01-30,23:26:47,-08:00,2025-01-30T23:26:47-08:00,0,13
projects\index.html,104,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,5
projects\index.html,105,html,1209784a,Jackie Wang,2025-01-30,23:26:47,-08:00,2025-01-30T23:26:47-08:00,0,0
projects\index.html,106,html,94c9d776,Jackie Wang,2025-02-06,20:13:36,-08:00,2025-02-06T20:13:36-08:00,0,0
projects\index.html,107,html,1209784a,Jackie Wang,2025-01-30,23:26:47,-08:00,2025-01-30T23:26:47-08:00,0,29
projects\index.html,108,html,1209784a,Jackie Wang,2025-01-30,23:26:47,-08:00,2025-01-30T23:26:47-08:00,0,49
projects\index.html,109,html,1209784a,Jackie Wang,2025-01-30,23:26:47,-08:00,2025-01-30T23:26:47-08:00,0,48
projects\index.html,110,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
projects\index.html,111,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
contact\index.html,1,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,14
contact\index.html,2,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,15
contact\index.html,3,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,5
contact\index.html,4,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,21
contact\index.html,5,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,69
contact\index.html,6,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,21
contact\index.html,7,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,42
contact\index.html,8,html,84c6df06,Jackie Wang,2025-01-20,18:47:24,-08:00,2025-01-20T18:47:24-08:00,0,49
contact\index.html,9,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
contact\index.html,10,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,5
contact\index.html,11,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,0
contact\index.html,12,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,15
contact\index.html,13,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,0
contact\index.html,14,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,72
contact\index.html,15,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,32
contact\index.html,16,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,53
contact\index.html,17,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,0
contact\index.html,18,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,36
contact\index.html,19,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,57
contact\index.html,20,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,0
contact\index.html,21,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,33
contact\index.html,22,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,52
contact\index.html,23,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,0
contact\index.html,24,html,c426c238,Jackie Wang,2025-01-17,18:21:55,-08:00,2025-01-17T18:21:55-08:00,0,36
contact\index.html,25,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
contact\index.html,26,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
contact\index.html,27,html,348c1107,Jackie Wang,2025-01-10,15:35:25,-08:00,2025-01-10T15:35:25-08:00,0,6
